Date;Time of day;Scheduled commercial net export[MWh];Netherlands (export)[MWh];Netherlands (import)[MWh];Switzerland (export)[MWh];Switzerland (import)[MWh];Denmark (export)[MWh];Denmark (import)[MWh];Czech Republic (export)[MWh];Czech Republic (import)[MWh];Luxembourg (export)[MWh];Luxembourg (import)[MWh];Sweden (export)[MWh];Sweden (import)[MWh];Austria (export)[MWh];Austria (import)[MWh];France (export)[MWh];France (import)[MWh];Poland (export)[MWh];Poland (import)[MWh]
Jan 2, 2015;11:00 PM;8,419;1,150;0;810;-10;474;-50;810;-1,844;407;-3;77;0;6,291;-893;1,200;0;0;0
Jan 3, 2015;12:00 AM;8,090;1,150;0;809;-9;473;0;660;-1,161;393;-3;77;0;5,842;-1,341;1,200;0;0;0
Jan 3, 2015;1:00 AM;8,925;1,150;0;809;-9;419;-20;889;-1,052;375;-3;77;0;6,389;-1,299;1,200;0;0;0
Jan 3, 2015;2:00 AM;8,913;1,150;0;809;-9;411;0;936;-1,050;358;-3;77;0;6,438;-1,404;1,200;0;0;0
Jan 3, 2015;3:00 AM;8,656;1,150;0;809;-9;337;0;999;-1,064;352;-3;77;0;6,143;-1,335;1,200;0;0;0
Jan 3, 2015;4:00 AM;8,072;1,150;0;809;-9;319;-2;807;-1,051;353;-3;77;0;5,905;-1,483;1,200;0;0;0
Jan 3, 2015;5:00 AM;8,265;1,150;0;809;-9;387;-1;702;-1,184;362;-3;77;0;6,131;-1,356;1,200;0;0;0
Jan 3, 2015;6:00 AM;8,938;1,154;0;809;-9;1,026;0;667;-1,137;327;-3;77;0;6,266;-1,439;1,200;0;0;0
Jan 3, 2015;7:00 AM;8,983;1,150;0;809;-9;858;0;607;-1,167;358;-3;77;0;6,649;-1,546;1,200;0;0;0
Jan 3, 2015;8:00 AM;9,512;1,150;0;809;-9;886;0;329;-1,067;385;-3;77;0;6,633;-878;1,200;0;0;0
Jan 3, 2015;9:00 AM;10,567;1,154;0;809;-9;1,014;0;479;-838;404;-3;77;0;6,886;-606;1,200;0;0;0
Jan 3, 2015;10:00 AM;10,902;1,154;0;809;-9;1,092;0;558;-748;425;-3;77;0;6,955;-608;1,200;0;0;0
Jan 3, 2015;11:00 AM;10,121;1,150;0;809;-9;1,096;0;716;-797;454;-3;77;0;6,100;-672;1,200;0;0;0
Jan 3, 2015;12:00 PM;10,682;1,155;0;1,033;-9;1,206;0;1,014;-838;454;-3;77;0;5,718;-625;1,500;0;0;0
Jan 3, 2015;1:00 PM;10,691;1,155;0;1,033;-9;1,289;-99;1,044;-812;438;-3;77;0;5,739;-661;1,500;0;0;0
Jan 3, 2015;2:00 PM;10,013;1,155;0;1,033;-9;1,127;0;828;-829;426;-3;77;0;5,474;-766;1,500;0;0;0
Jan 3, 2015;3:00 PM;8,923;1,505;0;1,029;-14;833;-605;785;-811;407;-3;0;0;5,488;-691;1,500;-500;0;0
Jan 3, 2015;4:00 PM;7,851;1,505;0;1,029;-64;308;-585;641;-938;397;-3;0;0;5,439;-799;1,352;-431;0;0
Jan 3, 2015;5:00 PM;5,019;1,501;0;1,232;-217;0;-585;386;-1,274;423;-3;0;0;5,235;-1,323;1,071;-1,097;0;-330
Jan 3, 2015;6:00 PM;4,695;1,601;0;1,029;-22;0;-585;123;-1,337;440;-3;0;-233;5,358;-1,790;1,230;-746;0;-370
Jan 3, 2015;7:00 PM;6,102;1,601;0;1,033;-12;400;-585;161;-1,287;414;-3;0;-269;5,222;-1,793;1,500;0;0;-280
Jan 3, 2015;8:00 PM;8,460;1,605;0;1,033;-9;1,265;-585;395;-850;397;-3;0;-129;5,096;-1,255;1,500;0;0;0
Jan 3, 2015;9:00 PM;9,573;1,405;0;1,033;-9;1,522;-15;458;-904;378;-3;75;0;5,016;-883;1,500;0;0;0
Jan 3, 2015;10:00 PM;9,537;1,401;0;1,033;-9;1,242;-50;649;-910;443;-3;0;0;5,267;-1,026;1,500;0;0;0
Jan 3, 2015;11:00 PM;9,722;1,401;0;1,033;-9;1,081;-79;542;-1,098;423;-3;102;0;6,379;-1,550;1,500;0;0;0
Jan 4, 2015;12:00 AM;-;1,251;0;1,033;-11;-;-;330;-1,258;394;-3;77;0;6,213;-1,747;1,700;0;0;0
Jan 4, 2015;1:00 AM;-;1,351;0;1,034;-110;-;-;525;-1,347;376;-3;77;0;6,176;-1,749;1,700;0;0;0
Jan 4, 2015;2:00 AM;-;1,251;0;810;-210;-;-;631;-1,199;359;-3;77;0;6,076;-1,839;1,400;0;0;0
Jan 4, 2015;3:00 AM;-;1,151;0;1,009;-210;-;-;759;-1,200;358;-3;77;0;5,973;-1,987;1,400;0;0;0
Jan 4, 2015;4:00 AM;-;1,151;0;810;-10;-;-;994;-1,151;355;-3;77;0;5,681;-1,905;1,400;0;0;0
Jan 4, 2015;5:00 AM;-;1,151;0;810;-111;-;-;949;-1,101;355;-3;77;0;5,545;-1,996;1,400;0;0;0
Jan 4, 2015;6:00 AM;-;1,250;0;810;-210;-;-;1,034;-950;300;-3;77;0;5,540;-2,165;1,400;0;0;0
Jan 4, 2015;7:00 AM;-;1,250;0;810;-210;-;-;733;-972;316;-3;77;0;5,637;-2,019;1,400;0;0;0
Jan 4, 2015;8:00 AM;-;1,150;0;810;-210;-;-;754;-909;328;-3;77;0;5,315;-1,763;1,400;0;0;0
Jan 4, 2015;9:00 AM;-;1,150;0;810;-210;-;-;882;-838;345;-3;77;0;5,907;-1,530;1,400;-30;0;0
Jan 4, 2015;10:00 AM;-;1,150;0;810;-110;-;-;1,214;-811;366;-3;77;0;5,783;-1,432;1,400;0;0;0
Jan 4, 2015;11:00 AM;-;1,150;0;1,052;-35;-;-;1,253;-904;403;-3;77;0;5,870;-1,580;1,400;0;0;0
Jan 4, 2015;12:00 PM;-;1,150;0;810;-10;-;-;918;-940;417;-3;77;0;5,636;-1,802;1,400;0;0;0
Jan 4, 2015;1:00 PM;-;1,150;0;810;-10;-;-;1,158;-876;394;-3;77;0;5,685;-2,085;1,400;0;0;0
Jan 4, 2015;2:00 PM;-;1,150;0;810;-10;-;-;1,028;-769;385;-3;77;0;5,520;-1,760;1,400;-180;0;0
Jan 4, 2015;3:00 PM;-;1,251;0;799;-311;-;-;1,136;-771;380;-3;102;0;5,315;-1,737;1,400;-79;0;0
Jan 4, 2015;4:00 PM;-;1,351;0;859;-193;-;-;1,047;-825;382;-3;128;0;5,014;-1,559;1,400;-899;0;0
Jan 4, 2015;5:00 PM;-;1,313;0;809;-25;-;-;724;-1,764;423;-3;179;0;4,562;-1,972;1,400;-307;0;0
Jan 4, 2015;6:00 PM;-;1,439;-38;810;-10;-;-;493;-1,795;453;-3;0;0;4,465;-2,153;1,400;0;0;0
Jan 4, 2015;7:00 PM;-;1,501;0;1,034;-10;-;-;487;-1,651;443;-3;0;0;4,183;-2,103;1,700;0;0;0
Jan 4, 2015;8:00 PM;-;1,501;0;1,034;-10;-;-;746;-1,878;419;-3;0;0;4,177;-2,085;1,700;0;0;-351
Jan 4, 2015;9:00 PM;-;1,701;0;1,034;-10;-;-;547;-2,090;400;-3;0;0;4,036;-2,057;1,700;0;0;-250
Jan 4, 2015;10:00 PM;-;1,701;0;1,034;-10;-;-;354;-1,542;471;-3;0;-114;4,084;-1,934;1,700;0;0;-378
Jan 4, 2015;11:00 PM;-;1,701;0;1,033;-10;-;-;359;-1,705;448;-3;323;0;3,940;-2,108;1,700;0;0;-269
Jan 5, 2015;12:00 AM;-;2,051;0;1,063;-39;-;-;923;-1,766;431;-3;256;0;3,700;-1,365;2,500;0;0;-126
Jan 5, 2015;1:00 AM;-;2,051;0;1,033;-9;-;-;994;-1,727;411;-3;256;0;3,927;-1,485;2,500;0;0;-126
Jan 5, 2015;2:00 AM;-;2,051;0;1,054;-30;-;-;955;-1,449;398;-3;231;0;4,178;-1,986;2,500;0;0;-1
Jan 5, 2015;3:00 AM;-;2,201;0;1,065;-41;-;-;617;-1,537;393;-3;231;0;3,782;-1,696;2,500;0;0;-122
Jan 5, 2015;4:00 AM;-;2,201;-54;1,033;-9;-;-;502;-1,500;397;-3;205;0;4,159;-1,738;2,500;0;0;-76
Jan 5, 2015;5:00 AM;-;2,201;-43;1,034;-10;-;-;620;-1,194;412;-3;205;0;4,384;-1,328;2,500;0;0;-110
Jan 5, 2015;6:00 AM;-;2,305;0;1,069;-45;-;-;313;-1,158;422;-3;231;0;4,557;-1,940;2,500;0;0;-295
Jan 5, 2015;7:00 AM;-;2,301;0;1,170;-9;-;-;579;-1,356;484;-3;0;-63;4,831;-1,933;2,500;0;200;-381
Jan 5, 2015;8:00 AM;-;2,301;0;1,171;-10;-;-;275;-1,201;507;-3;0;-55;4,866;-1,801;2,500;0;200;-181
Jan 5, 2015;9:00 AM;-;2,403;0;1,170;-9;-;-;393;-1,521;516;-3;0;0;5,076;-2,564;2,500;0;200;-495
Jan 5, 2015;10:00 AM;-;2,405;0;1,170;-9;-;-;385;-1,643;526;-3;0;0;5,133;-2,342;2,500;0;200;-470
Jan 5, 2015;11:00 AM;-;2,401;0;1,170;-9;-;-;200;-1,564;543;-3;0;0;5,030;-1,882;2,500;0;200;-513
Jan 5, 2015;12:00 PM;-;2,456;0;1,170;-9;-;-;307;-1,465;530;-3;0;0;5,052;-1,806;2,500;0;200;-533
Jan 5, 2015;1:00 PM;-;2,456;0;1,170;-9;-;-;323;-1,431;527;-3;0;0;5,023;-2,089;2,500;0;200;-593
Jan 5, 2015;2:00 PM;-;2,455;0;1,170;-9;-;-;425;-1,221;521;-3;0;0;4,794;-2,778;2,550;-50;200;-653
Jan 5, 2015;3:00 PM;-;1,978;-50;1,170;-51;-;-;525;-1,295;513;-3;0;0;5,045;-2,678;2,505;-119;200;-575
Jan 5, 2015;4:00 PM;-;1,877;0;1,231;-86;-;-;512;-2,138;512;-3;0;0;5,007;-3,837;2,686;-186;200;-393
Jan 5, 2015;5:00 PM;-;1,676;-21;1,345;-378;-;-;193;-2,308;545;-3;0;0;5,205;-3,966;1,078;-388;100;-310
Jan 5, 2015;6:00 PM;-;1,699;0;1,492;-334;-;-;191;-2,228;560;-3;0;0;5,190;-4,325;3,016;-215;50;-425
Jan 5, 2015;7:00 PM;-;1,757;0;1,220;-59;-;-;446;-2,413;534;-3;0;0;5,319;-4,300;3,050;-50;0;-448
Jan 5, 2015;8:00 PM;-;1,877;0;1,170;-9;-;-;597;-2,293;496;-3;0;0;5,476;-4,076;3,000;0;0;-465
Jan 5, 2015;9:00 PM;-;2,455;0;1,170;-9;-;-;647;-2,214;462;-3;0;-415;5,296;-3,407;3,000;0;0;-381
Jan 5, 2015;10:00 PM;-;2,451;0;1,033;-9;-;-;305;-2,160;519;-3;0;-381;5,071;-2,577;3,000;0;0;-238
Jan 5, 2015;11:00 PM;-;2,451;0;1,034;-10;-;-;119;-2,042;481;-3;0;0;5,327;-2,910;3,000;0;0;-200
Jan 6, 2015;12:00 AM;5,606;2,451;0;1,040;-16;20;-917;88;-1,839;454;-3;0;0;4,235;-2,479;3,000;0;0;-428
Jan 6, 2015;1:00 AM;5,357;2,451;0;1,039;-16;0;-1,285;582;-1,962;434;-3;0;-354;4,216;-2,281;3,000;0;0;-464
Jan 6, 2015;2:00 AM;5,257;2,451;0;1,038;-16;0;-1,285;756;-2,106;422;-3;0;-332;4,132;-2,411;3,000;0;0;-389
Jan 6, 2015;3:00 AM;5,023;2,451;0;1,038;-16;0;-1,135;715;-2,166;417;-3;0;-369;3,998;-2,514;3,000;0;0;-393
Jan 6, 2015;4:00 AM;4,423;2,451;0;1,036;-16;0;-1,135;570;-2,338;425;-3;0;-362;3,999;-2,374;3,000;-150;0;-680
Jan 6, 2015;5:00 AM;5,210;2,451;0;1,037;-16;0;-1,049;126;-2,110;442;-3;0;0;4,325;-2,419;3,000;0;0;-574
Jan 6, 2015;6:00 AM;5,827;2,455;0;1,039;-16;0;-809;164;-1,773;451;-3;0;0;4,433;-2,614;3,000;0;0;-500
Jan 6, 2015;7:00 AM;5,461;2,451;0;1,177;-16;0;-885;322;-1,960;532;-3;0;-514;4,542;-2,655;3,000;0;0;-530
Jan 6, 2015;8:00 AM;5,588;2,451;0;1,177;-16;0;-881;149;-1,910;567;-3;0;-593;4,583;-2,484;3,000;0;0;-452
Jan 6, 2015;9:00 AM;5,548;2,455;0;1,177;-16;50;-885;123;-2,134;578;-3;0;-581;4,636;-2,346;3,000;0;0;-506
Jan 6, 2015;10:00 AM;6,613;2,455;0;1,172;-18;43;-885;174;-1,970;585;-3;0;-563;4,812;-1,895;3,000;0;0;-294
Jan 6, 2015;11:00 AM;7,094;2,451;0;1,177;-16;50;-885;176;-1,990;607;-3;0;-388;5,007;-1,883;3,000;0;0;-209
Jan 6, 2015;12:00 PM;7,920;2,455;0;1,177;-16;100;-892;547;-1,981;585;-3;0;0;4,790;-1,793;3,000;0;200;-249
Jan 6, 2015;1:00 PM;8,013;2,455;0;1,177;-16;170;-935;658;-1,857;579;-3;0;0;4,749;-1,815;3,000;0;100;-249
Jan 6, 2015;2:00 PM;7,846;2,455;0;1,175;-20;170;-955;729;-1,774;563;-3;0;-220;4,600;-1,622;3,000;0;0;-252
Jan 6, 2015;3:00 PM;7,183;2,455;0;1,177;-16;0;-885;370;-1,554;556;-3;0;-529;4,426;-1,627;3,000;0;174;-361
Jan 6, 2015;4:00 PM;6,905;2,455;0;1,252;-93;50;-885;344;-1,786;561;-3;0;-566;4,422;-1,612;3,000;0;100;-334
Jan 6, 2015;5:00 PM;6,026;2,451;0;1,357;-196;50;-585;457;-2,045;592;-3;0;-615;4,689;-2,617;3,000;0;0;-509
Jan 6, 2015;6:00 PM;5,561;2,449;0;1,252;-91;50;-885;516;-2,257;604;-3;0;-615;4,824;-2,754;3,000;0;0;-529
Jan 6, 2015;7:00 PM;6,763;2,451;-1;1,177;-16;0;-885;307;-2,326;575;-3;0;-615;4,714;-1,401;3,000;0;50;-264
Jan 6, 2015;8:00 PM;8,478;2,455;0;1,177;-16;50;-885;565;-1,655;527;-3;0;-539;5,332;-1,438;3,000;0;200;-292
Jan 6, 2015;9:00 PM;8,505;2,455;0;1,177;-25;50;-873;491;-1,812;484;-3;0;0;5,211;-1,751;3,000;0;200;-99
Jan 6, 2015;10:00 PM;8,659;2,451;0;1,040;-16;50;-481;391;-2,013;525;-3;0;0;5,418;-1,503;3,000;0;200;-400
Jan 6, 2015;11:00 PM;10,066;2,451;0;1,040;-16;897;0;354;-2,075;490;-3;0;0;5,270;-1,123;3,000;0;200;-419
Jan 7, 2015;12:00 AM;10,286;2,451;-46;1,041;-17;850;0;303;-2,028;462;-3;530;0;5,118;-945;3,000;0;0;-430
Jan 7, 2015;1:00 AM;10,807;2,451;0;1,041;-17;850;0;429;-1,838;440;-3;582;0;5,186;-1,164;3,000;0;0;-150
Jan 7, 2015;2:00 AM;10,479;2,451;0;1,041;-17;850;0;278;-1,696;426;-3;615;0;4,714;-1,080;3,000;0;0;-100
Jan 7, 2015;3:00 AM;10,142;2,451;0;1,041;-17;850;0;297;-1,654;427;-3;615;0;4,415;-1,180;3,000;0;0;-100
Jan 7, 2015;4:00 AM;9,092;2,451;0;981;-126;662;0;586;-1,594;430;-3;467;0;4,535;-1,543;3,000;-504;0;-250
Jan 7, 2015;5:00 AM;9,881;2,451;0;1,040;-18;98;-300;719;-1,409;455;-3;522;0;4,914;-1,463;3,000;0;0;-125
Jan 7, 2015;6:00 AM;8,965;2,455;0;1,025;-40;50;-1,252;904;-1,418;459;-3;0;-78;5,395;-1,477;3,000;0;0;-55
Jan 7, 2015;7:00 AM;7,143;2,449;0;1,161;-30;0;-1,285;1,020;-1,521;531;-3;0;-615;5,358;-2,472;3,000;0;200;-650
Jan 7, 2015;8:00 AM;7,147;2,451;0;1,178;-19;0;-1,285;798;-1,187;573;-3;0;-615;5,581;-2,604;3,000;0;0;-721
Jan 7, 2015;9:00 AM;6,464;2,453;0;1,178;-17;0;-1,285;801;-1,393;576;-3;0;-615;5,553;-3,019;3,000;0;0;-765
Jan 7, 2015;10:00 AM;6,234;2,455;0;1,177;-17;0;-1,285;448;-1,396;582;-3;0;-615;5,706;-3,173;3,000;0;0;-645
Jan 7, 2015;11:00 AM;6,027;2,448;0;1,178;-34;0;-1,435;572;-1,439;592;-3;0;-615;5,808;-3,253;3,000;-137;0;-655
Jan 7, 2015;12:00 PM;6,508;2,243;0;1,178;-17;0;-1,285;1,002;-1,658;585;-3;0;-615;5,706;-3,243;3,000;0;138;-523
Jan 7, 2015;1:00 PM;7,722;2,297;-6;1,283;-133;0;-885;929;-1,434;576;-3;0;-615;5,708;-2,714;3,000;0;168;-449
Jan 7, 2015;2:00 PM;8,079;2,126;0;1,339;-197;0;-885;943;-1,275;564;-3;0;-615;5,933;-2,501;3,000;0;153;-503
Jan 7, 2015;3:00 PM;6,912;1,807;0;1,178;-18;0;-885;964;-1,233;552;-3;0;-615;5,825;-2,451;2,086;0;173;-468
Jan 7, 2015;4:00 PM;6,959;1,640;0;1,156;-53;0;-885;1,300;-1,331;558;-3;0;-615;5,515;-2,195;1,869;0;100;-97
Jan 7, 2015;5:00 PM;6,378;2,209;-65;1,249;-370;0;-585;1,127;-1,533;592;-3;0;-526;5,465;-2,434;2,464;-941;25;-296
Jan 7, 2015;6:00 PM;6,848;1,734;-73;1,213;-52;0;-585;1,071;-1,621;598;-3;0;-615;5,681;-2,243;2,500;-434;25;-348
Jan 7, 2015;7:00 PM;7,835;1,220;-31;1,178;-36;0;-585;1,013;-1,113;581;-3;0;-446;5,468;-1,936;2,500;0;25;0
Jan 7, 2015;8:00 PM;9,858;2,305;0;1,178;-17;0;-585;1,508;-1,349;537;-3;0;-216;5,178;-1,178;2,500;0;0;0
Jan 7, 2015;9:00 PM;9,955;1,855;0;1,178;-17;123;-108;1,315;-1,664;486;-3;77;0;5,594;-1,381;2,500;0;0;0
Jan 7, 2015;10:00 PM;9,990;1,851;0;1,041;-17;600;0;1,002;-1,666;545;-3;77;0;5,565;-805;1,800;0;0;0
Jan 7, 2015;11:00 PM;10,720;1,833;0;1,041;-17;1,014;0;962;-1,576;509;-3;77;0;5,639;-559;1,800;0;0;0
Jan 8, 2015;12:00 AM;10,158;1,601;0;974;-18;869;-25;958;-1,181;476;-3;77;0;5,995;-1,065;1,500;0;0;0
Jan 8, 2015;1:00 AM;10,584;1,601;0;974;-18;867;-50;1,282;-1,058;451;-3;77;0;6,165;-1,204;1,500;0;0;0
Jan 8, 2015;2:00 AM;10,819;1,601;0;976;-20;787;-74;1,149;-941;435;-3;77;0;6,197;-865;1,500;0;0;0
Jan 8, 2015;3:00 AM;9,856;1,401;0;976;-20;805;-46;966;-891;428;-3;77;0;6,396;-1,033;1,500;-700;0;0
Jan 8, 2015;4:00 AM;10,300;1,401;0;974;-20;947;-30;1,023;-782;430;-3;77;0;6,454;-1,013;1,500;-658;0;0
Jan 8, 2015;5:00 AM;10,246;1,401;0;974;-18;981;-81;927;-907;448;-3;77;0;6,441;-1,194;1,500;-300;0;0
Jan 8, 2015;6:00 AM;9,293;1,255;0;818;-18;199;-14;753;-796;452;-3;77;0;6,251;-873;1,200;-18;10;0
Jan 8, 2015;7:00 AM;8,015;1,251;0;818;-18;0;-585;875;-1,141;522;-3;0;0;6,726;-1,627;1,200;-3;0;0
Jan 8, 2015;8:00 AM;8,397;1,251;0;818;-18;0;-585;866;-1,227;562;-3;0;0;6,792;-1,259;1,200;0;0;0
Jan 8, 2015;9:00 AM;8,789;1,255;0;818;-18;0;-585;924;-1,078;569;-3;0;0;7,122;-1,430;1,200;0;15;0
Jan 8, 2015;10:00 AM;8,501;1,255;0;818;-23;0;-585;895;-825;570;-3;0;0;7,071;-1,686;1,200;-201;15;0
Jan 8, 2015;11:00 AM;7,792;1,251;0;818;-19;0;-585;778;-799;573;-3;0;-115;6,988;-2,158;1,200;-137;0;0
Jan 8, 2015;12:00 PM;8,151;1,255;0;818;-18;0;-585;843;-723;564;-3;0;-175;6,815;-1,791;1,200;-49;0;0
Jan 8, 2015;1:00 PM;8,058;1,255;0;818;-18;0;-585;867;-844;561;-3;0;-261;6,769;-1,716;1,200;0;15;0
Jan 8, 2015;2:00 PM;7,977;1,255;0;818;-18;0;-585;886;-818;553;-3;0;-428;6,855;-1,735;1,228;-40;9;0
Jan 8, 2015;3:00 PM;6,626;1,505;0;818;-18;0;-585;587;-768;538;-3;0;-572;6,801;-1,923;1,275;-1,044;15;0
Jan 8, 2015;4:00 PM;7,587;1,505;0;818;-21;0;-585;786;-890;541;-3;0;-489;6,769;-1,774;1,265;-335;0;0
